gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
PRPSAP2,0.1776031538446057,0.21619851014402192,0.342,0.16,1
KDM3A,0.3300403431461685,0.21601371029557798,0.105,0.04,1
SH2B1,0.3766304035235919,0.21592516897769612,0.105,0.04,1
RDH13,0.3766304035235919,0.2159095510470813,0.105,0.04,1
GNAI3,0.4646164466157205,0.21578206211011952,0.316,0.24,1
BRCC3,0.3606684266101123,0.21559821083292377,0.105,0.04,1
ZNF786,0.3451377695469553,0.21517616190508165,0.105,0.04,1
EIF3K,0.5032839135399951,0.2150616006193653,0.553,0.48,1
NARS2,0.2410800856657123,0.2150600983900744,0.132,0.04,1
EHMT1,0.3451377695469553,0.2149822971668268,0.105,0.04,1
BLCAP,0.17359953646227785,0.21483863441462625,0.263,0.12,1
NDUFS8,0.8884249619616585,0.21434366925804038,0.316,0.4,1
HBS1L,0.25368184779809955,0.21421687598646583,0.316,0.2,1
PLEKHO1,0.23018799906430443,0.2138705156223673,0.132,0.04,1
KATNBL1,0.29104175815086436,0.21384831672641375,0.237,0.12,1
AK3,0.2882537357884954,0.21353437198077485,0.184,0.08,1
MCEE,0.3451377695469553,0.2134421311710765,0.105,0.04,1
TTC8,0.2410800856657123,0.21337640940604236,0.132,0.04,1
ANAPC7,0.2196504804758084,0.21337579259864495,0.132,0.04,1
ZNF738,0.7302510587273745,0.21327413390554528,0.105,0.08,1
IREB2,0.22031230573928634,0.213268664245427,0.211,0.08,1
RSF1,0.20084742799319383,0.2127519789522998,0.632,0.4,1
METAP1,0.25233010865736216,0.21258556128349235,0.132,0.04,1
USP32,0.3300403431461685,0.21253482782252237,0.105,0.04,1
ZNF397,0.20946374065127693,0.2123477576402541,0.132,0.04,1
AZI2,0.4136387953023312,0.21226318141126793,0.211,0.12,1
CARD19,0.2410800856657123,0.2119513032666991,0.132,0.04,1
ACSM3,0.3606684266101123,0.2117441690187378,0.105,0.04,1
PCID2,0.25233010865736216,0.2116705585396833,0.132,0.04,1
MT-ND3,0.326215037661529,0.2116006514578468,0.842,0.68,1
SEC11A,0.5764428552606999,0.21156419153016803,0.605,0.6,1
ALG2,0.23018799906430443,0.2113219467468429,0.132,0.04,1
BRK1,0.4021727292804754,0.211047335257192,0.632,0.52,1
GUF1,0.37541439373568386,0.21093412704261333,0.158,0.08,1
ATP9A,0.3606684266101123,0.21079082560298393,0.105,0.04,1
MRPL49,0.2617125407071012,0.21074108497654304,0.263,0.12,1
LAMTOR2,0.19321243605310479,0.21014427648963713,0.263,0.12,1
SLC39A6,0.4062994111955096,0.20995057934401962,0.342,0.24,1
PWWP2A,0.3606684266101123,0.2098870059069415,0.105,0.04,1
WWTR1,0.8716187741593441,0.20966663206184277,0.132,0.16,1
RPIA,0.11679194749981646,0.20958248685369768,0.263,0.08,1
SPCS2,0.42176952705752296,0.2094878563699858,0.526,0.36,1
LINC00954,0.3606684266101123,0.2086852883751191,0.105,0.04,1
FAM76B,0.48663771668399874,0.20867453745383951,0.184,0.12,1
SLC44A3,0.09992651922414067,0.20862491667614516,0.105,0,1
SPCS3,0.16835711664527894,0.20860714903887062,0.158,0.04,1
MLX,0.23018799906430443,0.20839183323516344,0.132,0.04,1
UBE2K,0.36400029738279377,0.20812534457436926,0.316,0.2,1
MYO9A,0.25233010865736216,0.207906195005009,0.132,0.04,1
BTG3,0.6021626276909988,0.20773825138101976,0.289,0.24,1
GTF3C3,0.2410800856657123,0.2072276250538233,0.132,0.04,1
DDOST,0.4805643096552551,0.20682989305042776,0.263,0.2,1
ADK,0.25233010865736216,0.2064612859500525,0.132,0.04,1
UQCRC2,0.49397154645858415,0.2053580148335319,0.395,0.32,1
GCHFR,0.3606684266101123,0.20535048704912595,0.105,0.04,1
ERI3,0.6525815233175196,0.20535035316380235,0.158,0.12,1
GTPBP10,0.25233010865736216,0.20528947089721153,0.132,0.04,1
PLEKHA5,0.7847582083771893,0.20516725659659796,0.289,0.28,1
HNRNPU,0.21924503685730756,0.20507530295650533,0.658,0.56,1
RAB11FIP1,0.4537673230095349,0.20494211508677396,0.395,0.32,1
POLR1D,0.4741317939624748,0.20469656062094255,0.421,0.32,1
LAMB1,0.22183022786482912,0.20453753368784333,0.263,0.12,1
LRRC59,0.36831963255791217,0.20440287961725112,0.342,0.24,1
ME2,0.25233010865736216,0.2042551496245444,0.132,0.04,1
SAT1,0.654264187559646,0.2042351705490546,0.5,0.44,1
CHMP2B,0.5590189797240068,0.2039123273587629,0.211,0.16,1
SSNA1,0.5184059979066562,0.2038377764639257,0.211,0.16,1
HERC1,0.09992651922414067,0.20349875260448178,0.105,0,1
SIL1,0.23018799906430443,0.20347104864319132,0.132,0.04,1
AGGF1,0.388636493896731,0.20333199883212935,0.158,0.08,1
DAPL1,0.14288210471028298,0.20313805274017127,0.237,0.08,1
RNF113A,0.25233010865736216,0.203103387969794,0.132,0.04,1
CENPN,0.3606684266101123,0.20306994244438217,0.105,0.04,1
WDR43,0.2882537357884954,0.20287345769936393,0.184,0.08,1
TMEM256,0.6693118060989185,0.20257010806038211,0.158,0.12,1
SATB1,0.8364655299614902,0.20237512215835757,0.132,0.12,1
CREBZF,0.36682174385826805,0.2021481803790477,0.211,0.12,1
ZC3H7A,0.2410800856657123,0.20162500363937036,0.132,0.04,1
CBY1,0.15483056993479857,0.20125187361047975,0.237,0.08,1
MRPL19,0.39659173080460386,0.20111908363262587,0.342,0.24,1
HMGCL,0.37820483888176626,0.2006388382923347,0.211,0.12,1
TSPAN9,0.2639409937400313,0.20062645049743164,0.132,0.04,1
SLC35B1,0.1817801043302957,0.19975849167749604,0.395,0.2,1
COPB2,0.7847582083771893,0.19952896810184784,0.289,0.28,1
CTTNBP2,0.32809475802255533,0.19942530262531422,0.342,0.2,1
PTS,0.7758470657665474,0.1992294397552904,0.263,0.24,1
UQCRQ,0.41662154762979364,0.1987838607121044,0.605,0.52,1
COQ5,0.7581568685097788,0.19845386839043244,0.211,0.2,1
ALG8,0.25233010865736216,0.19805530673156416,0.132,0.04,1
SDCCAG8,0.22863807702516437,0.19804748103726072,0.289,0.16,1
SERPINI1,0.3606684266101123,0.19793162672881956,0.105,0.04,1
KHSRP,0.3498163186520705,0.19783954495162828,0.158,0.08,1
PRUNE2,0.7302510587273745,0.19773659657939152,0.105,0.08,1
GPAT4,0.3300403431461685,0.1977332558263406,0.105,0.04,1
GSTM3,0.3766304035235919,0.1972997340083925,0.105,0.04,1
ZNF106,0.2882537357884954,0.19706382641418452,0.184,0.08,1
CEP83,0.3498163186520705,0.1968326020408462,0.158,0.08,1
EIF3E,0.4613769109819975,0.19655202518175852,0.763,0.72,1
SZRD1,0.6693118060989185,0.1963608746418517,0.158,0.12,1
AFDN,0.37541439373568386,0.1963592642722785,0.158,0.08,1
HDDC2,0.3718405207129832,0.196161141100485,0.368,0.24,1
HMGXB4,0.9549979690355579,0.19588958692230363,0.237,0.24,1
FLVCR1,0.3766304035235919,0.19580920101018512,0.105,0.04,1
SLC39A1,0.5197748585501891,0.19574563304791837,0.132,0.08,1
CENPH,0.3451377695469553,0.1953426827458314,0.105,0.04,1
CDC42EP4,0.3766304035235919,0.19532513435333473,0.105,0.04,1
SPEN,0.3451377695469553,0.19526875483724299,0.105,0.04,1
GNG11,0.25233010865736216,0.19522667910749025,0.132,0.04,1
GALNT2,0.388636493896731,0.1951615679443514,0.158,0.08,1
TFDP2,0.49234447669901327,0.19515592584627295,0.263,0.2,1
FOXJ3,0.3606684266101123,0.19501058597810547,0.105,0.04,1
ERC1,0.3606684266101123,0.194836288578975,0.105,0.04,1
ARL13B,0.29886327124264545,0.19469658882323793,0.184,0.08,1
CNN3,0.25428666687338863,0.19459717652865627,0.526,0.36,1
NUP160,0.5032147195402964,0.19458193596875006,0.132,0.08,1
RSPRY1,0.33926741307391767,0.194558806299162,0.263,0.16,1
ADIPOR1,0.2779011352824984,0.1944946638371408,0.184,0.08,1
FGFR1OP2,0.9461290129306009,0.1944823639748393,0.211,0.24,1
SUPT4H1,0.16626743610640204,0.19413272014499583,0.447,0.24,1
SNRPF,0.3418757932980604,0.19366756887326697,0.579,0.4,1
POLR2H,0.5147255917622058,0.19357310746499634,0.184,0.12,1
ADIPOR2,0.25233010865736216,0.19355926794821313,0.132,0.04,1
NAA15,0.25233010865736216,0.19349657262438955,0.132,0.04,1
AUTS2,0.3300403431461685,0.19308251169618942,0.105,0.04,1
CLTC,0.48693755869091415,0.19286874124645614,0.132,0.08,1
SFXN1,0.5032147195402964,0.192736204532699,0.132,0.08,1
MRPL47,0.3365161884509049,0.1926760617187967,0.368,0.24,1
HIBCH,0.18883385377855888,0.19253879602877733,0.211,0.08,1
COX4I1,0.13383023065308203,0.1923145656933043,0.842,0.84,1
RAB13,0.28462860495376063,0.19229288554406,0.553,0.4,1
STARD4-AS1,0.37820483888176626,0.19216528617351541,0.211,0.12,1
FBXW7,0.3300403431461685,0.19191028985709807,0.105,0.04,1
DR1,0.5032147195402964,0.19178125638010354,0.132,0.08,1
PSMA3,0.4391804389048043,0.19137498743948933,0.421,0.28,1
ZNF195,0.25233010865736216,0.19135571128321643,0.132,0.04,1
GDI1,0.40213830693593117,0.19124935099029966,0.158,0.08,1
NDUFA6,0.5024620911410612,0.1907521424850851,0.526,0.44,1
COL6A1,0.48663771668399874,0.19065033734479753,0.184,0.12,1
VPS4B,0.6219674204652981,0.19059232239680945,0.316,0.28,1
KIDINS220,0.6445913465013424,0.1905645245194632,0.211,0.16,1
CPPED1,0.09992651922414067,0.19033107898603466,0.105,0,1
APPBP2,0.6866209068241469,0.19017370550889384,0.184,0.16,1
PYURF,0.5644025523184015,0.1899142985245582,0.447,0.4,1
ZMAT5,0.2882537357884954,0.18964616312324806,0.184,0.08,1
PAAF1,0.4299718527666068,0.1896379099875013,0.158,0.08,1
FBXO34,0.3451377695469553,0.18955891879546716,0.105,0.04,1
CCDC137,0.3451377695469553,0.18923568612882002,0.105,0.04,1
NUCKS1,0.17291531360892337,0.18865298111771445,0.974,0.88,1
GPATCH4,0.3300403431461685,0.1885251097961294,0.105,0.04,1
FNBP1L,0.9101389824280919,0.1882976506761861,0.237,0.24,1
SERPINE2,0.5197748585501891,0.18821698483723617,0.132,0.08,1
GPRC5C,0.5005772028550872,0.1880148939075852,0.184,0.12,1
WDR54,0.25233010865736216,0.18788848773726038,0.132,0.04,1
PUM1,0.36400029738279377,0.18786333758458373,0.316,0.2,1
DUT,0.1274572897947019,0.18776265661720404,0.368,0.16,1
STXBP3,0.3498163186520705,0.18760344720962094,0.158,0.08,1
SCAF11,0.5090078212709671,0.18752713433109758,0.5,0.44,1
IDH2,0.6011175539409246,0.18744238907975763,0.211,0.16,1
PLPBP,0.29886327124264545,0.1873841367129206,0.184,0.08,1
NR2F2-AS1,0.5032147195402964,0.1871747927083844,0.132,0.08,1
TSR1,0.43303712331780375,0.1870830812272934,0.184,0.12,1
PGM3,0.1764539484372195,0.18670816124480796,0.158,0.04,1
UTP4,0.1764539484372195,0.1866927998676224,0.158,0.04,1
TRMT13,0.6891872747722547,0.1866068215774696,0.105,0.08,1
SMARCD1,0.8534731805195095,0.18659296522728808,0.132,0.16,1
CHST12,0.3606684266101123,0.18653959582435295,0.105,0.04,1
SKA2,0.3902924600183237,0.18638788925872896,0.263,0.16,1
TRIP6,0.36934670219587634,0.18589055811604382,0.263,0.16,1
C19orf53,0.3912454148887369,0.18556523964331373,0.474,0.32,1
BANF1,0.6299546860018496,0.1851740250349434,0.211,0.16,1
ELL,0.2882537357884954,0.18514372729148298,0.184,0.08,1
LCMT1,0.3898029262022151,0.18513662820005733,0.211,0.12,1
CHD8,0.25233010865736216,0.185090932451002,0.132,0.04,1
ATP5MC2,0.22875529311232676,0.18491511358433677,0.895,0.76,1
PIGG,0.5197748585501891,0.1846965835275901,0.132,0.08,1
SPATA7,0.22031230573928634,0.1846052981546277,0.211,0.08,1
HOXB6,0.3898029262022151,0.18441937968326982,0.211,0.12,1
SBNO1,0.4383165971624872,0.1843778945081479,0.211,0.12,1
EIF1,0.24643467943427091,0.1841066533668938,1,0.92,1
SMARCC1,0.2359844473937441,0.18384019282054975,0.368,0.2,1
HNRNPA2B1,0.16215177874483575,0.18326406215313895,1,0.92,1
TIAL1,0.2882537357884954,0.18316920296393596,0.184,0.08,1
NUDT16L1,0.2127013812980277,0.18315619757483137,0.421,0.24,1
CCDC167,0.2882537357884954,0.18312450348979614,0.184,0.08,1
TEAD1,0.37541439373568386,0.18311179467598315,0.158,0.08,1
NOL7,0.6699281754342612,0.182794576580394,0.395,0.36,1
MAGOH,0.13500670014514668,0.18245715435056442,0.5,0.24,1
RPUSD4,0.3451377695469553,0.18234537865969325,0.105,0.04,1
CCT3,0.8592293937992597,0.182166166470489,0.737,0.72,1
TIMM17B,0.3407308071455909,0.18209382409043073,0.421,0.28,1
PSMD11,0.327248318558102,0.18201779498878023,0.316,0.2,1
GOPC,0.2571378311664725,0.1819565484904616,0.368,0.2,1
NELFCD,0.41341951460768134,0.18165478582148065,0.316,0.2,1
TELO2,0.2639409937400313,0.18159356272720195,0.132,0.04,1
CALR,0.420909815992366,0.18126567472052502,0.737,0.64,1
MRPS30,0.3300403431461685,0.18125275213946568,0.105,0.04,1
RPAIN,0.32447969347308275,0.18116758918776732,0.421,0.28,1
NDUFAF7,0.40213830693593117,0.1811062952406594,0.158,0.08,1
ZWILCH,0.3606684266101123,0.1810608716001091,0.105,0.04,1
ATP5MG,0.251535152610861,0.18077951488098387,0.921,0.76,1
ZBTB43,0.3322379989563531,0.18066416491200493,0.184,0.08,1
NBEAL1,0.9849922459648518,0.18053030380171442,0.237,0.24,1
MAGOHB,0.529079012063497,0.18038106827552136,0.184,0.12,1
HOXA10,0.7226869278651924,0.18009966640436748,0.368,0.32,1
FAM92A,0.3491144142598476,0.1799770826785153,0.263,0.16,1
NIFK,0.39319248546711666,0.17995782732505816,0.316,0.2,1
SNX1,0.41591762212971173,0.1798775352975973,0.158,0.08,1
CNOT3,0.47094914285005396,0.1796512441527708,0.132,0.08,1
IGF2BP2,0.26113025803301204,0.17962652885579367,0.447,0.24,1
RNF180,0.3451377695469553,0.17962180889084717,0.105,0.04,1
SPA17,0.3606684266101123,0.17929378005608976,0.105,0.04,1
GLUL,0.8041381802613071,0.17843500173622673,0.263,0.24,1
RUFY3,0.3606684266101123,0.17841545742103657,0.105,0.04,1
CPSF6,0.4010307517463993,0.17826928097211003,0.263,0.16,1
SEC63,0.49584479856927205,0.1782536429940147,0.553,0.44,1
METTL1,0.2639409937400313,0.17814806613540213,0.132,0.04,1
ATP13A3,0.40213830693593117,0.178127095549783,0.158,0.08,1
ARFGAP1,0.3766304035235919,0.17807918981552764,0.105,0.04,1
ADD1,0.45033501065918086,0.17804836785529238,0.237,0.16,1
HERC2,0.25796313045179226,0.17786226409246847,0.184,0.08,1
SAR1B,0.6196468028393238,0.17761044601568426,0.158,0.12,1
PIK3R1,0.3187846074655382,0.1775071703708514,0.289,0.16,1
IDE,0.09992651922414067,0.17736753960301796,0.105,0,1
BCL2,0.3766304035235919,0.17712941969072526,0.105,0.04,1
RIOK3,0.6011175539409246,0.1767523624840573,0.211,0.16,1
HBA1,0.3451377695469553,0.17665131871516956,0.105,0.04,1
CHD1L,0.2882537357884954,0.17657087407180777,0.184,0.08,1
PSMD6,0.5125389204186372,0.17640786423100874,0.342,0.28,1
SDHAF3,0.07738141335901745,0.17638002217752846,0.211,0.04,1
CLNS1A,0.8065864950941345,0.17620692430754192,0.447,0.48,1
ZC3H7B,0.7302510587273745,0.1761126455322115,0.105,0.08,1
EXOSC3,0.5869261436680588,0.17608180756952485,0.211,0.16,1
CAV2,0.7096137293509626,0.17596679047873448,0.105,0.08,1
COMMD9,0.18650166338905946,0.17580812583487643,0.263,0.12,1
ID4,0.6891872747722547,0.17563161880422115,0.105,0.08,1
PSMD3,0.7529992033700483,0.17536749489743197,0.289,0.36,1
ZNF608,0.48689069420419967,0.1750650472387062,0.237,0.16,1
ITIH5,0.8070833778350225,0.17504831519996422,0.158,0.2,1
IST1,0.40213830693593117,0.17491409188806567,0.158,0.08,1
FKBP11,0.3451377695469553,0.17481431420561824,0.105,0.04,1
MRPS14,0.5857773216658256,0.1746040447083529,0.316,0.28,1
EIF4G2,0.8571232810487335,0.17440492996231094,0.632,0.64,1
CAMTA1,0.31132553338934177,0.17439288183180057,0.5,0.32,1
COPS8,0.26522471554165705,0.1743405631733923,0.421,0.24,1
AKR1B1,0.7023048422765783,0.17428310385771195,0.184,0.16,1
FAM168B,0.3766304035235919,0.17418209452579683,0.105,0.04,1
AP3M1,0.6034559836854771,0.17401195686975413,0.158,0.12,1
RNF24,0.3300403431461685,0.17321792450015827,0.105,0.04,1
GALNS,0.25233010865736216,0.17319111284533753,0.132,0.04,1
EFNB1,0.6004507974281327,0.17318812665121253,0.5,0.44,1
KIAA0355,0.5197748585501891,0.17311281015299684,0.132,0.08,1
PDS5B,0.5382936911391953,0.17301934747758385,0.289,0.2,1
EMX2,0.16748476372531412,0.17286883110665147,0.289,0.12,1
RPS28,0.118167322724739,0.17275124068859604,0.921,0.72,1
SCP2,0.294590398492355,0.17273572591740527,0.421,0.24,1
ARFGAP2,0.5409728370070713,0.17261896344624583,0.263,0.2,1
TRABD,0.25233010865736216,0.17257959926447586,0.132,0.04,1
TMEM39A,0.25233010865736216,0.17222415874008917,0.132,0.04,1
MOSPD3,0.5366117303035713,0.17219767701810945,0.132,0.08,1
LINC00958,0.1764539484372195,0.17211295423721648,0.158,0.04,1
RGS9,0.09992651922414067,0.17193705433017675,0.105,0,1
SURF1,0.3606684266101123,0.17179478376349597,0.105,0.04,1
RPRD1B,0.25233010865736216,0.17174957411185718,0.132,0.04,1
KCMF1,0.4268544075404351,0.1710025116386787,0.237,0.16,1
FKBP7,0.5147255917622058,0.17099829248305948,0.184,0.12,1
PLEKHB2,0.7096137293509626,0.170835531133884,0.105,0.08,1
CDH3,0.3766304035235919,0.17083550709271936,0.105,0.04,1
UPF3A,0.3368852273500034,0.17069383786990955,0.342,0.2,1
BAG5,0.3301398993350464,0.17066992068573333,0.237,0.12,1
EIF1AX,0.5687869761573481,0.17058999525839402,0.342,0.28,1
NRBF2,0.41591762212971173,0.17058658582564212,0.158,0.08,1
TMEM38B,0.5874581531241875,0.1702387329365901,0.158,0.12,1
SCAMP1,0.26384717169105804,0.1700970613055231,0.237,0.12,1
RPS6KB1,0.2639409937400313,0.17007154767065258,0.132,0.04,1
DNAJA2,0.36934670219587634,0.17006467167937034,0.263,0.16,1
E2F4,0.7096137293509626,0.16989188149796386,0.105,0.08,1
MRPL33,0.6859282834399456,0.1697378544289193,0.368,0.32,1
EMC10,0.49168538278075896,0.1696139660228273,0.605,0.44,1
MRPL27,0.4383165971624872,0.16956597108712168,0.211,0.12,1
ELOC,0.43532514529660565,0.16956496286646172,0.421,0.32,1
NBN,0.3606684266101123,0.16956199916924802,0.105,0.04,1
CFAP36,0.47453036534024867,0.16955264614159404,0.237,0.16,1
CNOT4,0.4994229120144839,0.1693568516027229,0.237,0.16,1
SNHG19,0.7987345514603539,0.16912053129949822,0.132,0.12,1
ATP5F1A,0.41759990695580423,0.16900316138014126,0.842,0.76,1
MRS2,0.6891872747722547,0.16899193344782104,0.105,0.08,1
ERI2,0.8364655299614902,0.168830374280939,0.132,0.12,1
ACOT8,0.6891872747722547,0.1683713155824235,0.105,0.08,1
PRELID1,0.36247384499842406,0.16819221388333663,0.158,0.08,1
HMGA1,0.2639409937400313,0.16790411343304817,0.132,0.04,1
SIRT5,0.3451377695469553,0.16784655526188297,0.105,0.04,1
DPP3,0.25233010865736216,0.16766882486036852,0.132,0.04,1
MCM5,0.2639409937400313,0.16723999494957695,0.132,0.04,1
ATP5MD,0.5658352514428779,0.1671508573730156,0.447,0.36,1
UGCG,0.31018420868344604,0.16658732538584098,0.237,0.12,1
FH,0.434293449488607,0.16657025303513096,0.263,0.16,1
ITGA6,0.5032147195402964,0.16641284389031033,0.132,0.08,1
SP2,0.2639409937400313,0.16633717468749862,0.132,0.04,1
CAPZB,0.16845655809149077,0.16621396183224513,0.553,0.32,1
DVL2,0.636024208122886,0.16593525017078486,0.158,0.12,1
NFIA,0.7302510587273745,0.16549090445017492,0.105,0.08,1
SFPQ,0.5083089380844112,0.16522534765702457,0.368,0.28,1
ESD,0.3526899998643246,0.16521121066534117,0.658,0.44,1
RNF214,0.9486762146987625,0.16520747797143082,0.105,0.12,1
CITED2,0.6445913465013424,0.1649214094734281,0.211,0.16,1
FLRT2,0.3606684266101123,0.16481277982984346,0.105,0.04,1
HOXB9,0.2639409937400313,0.1644618789689859,0.132,0.04,1
PSMD2,0.07877392179835851,0.1642651025694435,0.447,0.2,1
ACTR3,0.4980513091643368,0.16402289014175642,0.474,0.36,1
ZKSCAN1,0.6049538469935786,0.1639018302073656,0.263,0.2,1
FMC1,0.6146687746722559,0.1638140297958779,0.368,0.32,1
CXCR4,0.37541439373568386,0.16376922729188947,0.158,0.08,1
EPB41,0.5197748585501891,0.1633856156395782,0.132,0.08,1
SMIM14,0.4794140202539557,0.16335664922378712,0.289,0.2,1
GTF2B,0.529079012063497,0.16305029549178313,0.184,0.12,1
CBX1,0.4466321913859433,0.16293364480715544,0.526,0.44,1
WASHC5,0.3451377695469553,0.16289834812309947,0.105,0.04,1
KIF21A,0.4136387953023312,0.16283304122317432,0.211,0.12,1
RBM6,0.3898029262022151,0.1628094303194219,0.211,0.12,1
TMX3,0.5537186151783289,0.16272755311429044,0.132,0.08,1
YBEY,0.3766304035235919,0.16232269195673132,0.105,0.04,1
POR,0.25233010865736216,0.16227365621012776,0.132,0.04,1
CKAP2,0.6525815233175196,0.16202776479742026,0.158,0.12,1
CRK,0.3766304035235919,0.1620119447428264,0.105,0.04,1
LAMP2,0.8651111414357515,0.1617927798574762,0.184,0.16,1
TAF7,0.4582365780218955,0.16173880296324716,0.684,0.56,1
TUG1,0.4864133926366612,0.1614426274540136,0.316,0.24,1
MRPS17,0.3451377695469553,0.16125535229499033,0.105,0.04,1
CXXC5,0.9212447225516438,0.1611561256985251,0.263,0.28,1
FKBP10,0.9918211367382559,0.16110775677623235,0.184,0.2,1
PEPD,0.45033501065918086,0.16095503873767003,0.237,0.16,1
DAB2,0.5645646260412067,0.16083608406906047,0.237,0.16,1
TERF1,0.7201272612384002,0.16025996711747137,0.395,0.32,1
SLAIN2,0.16752307592544988,0.16025453532942913,0.237,0.08,1
MYCBP2,0.3766304035235919,0.16023396354589264,0.105,0.04,1
GCNT2,0.3766304035235919,0.1601805634649579,0.105,0.04,1
ZNF91,0.7500987245161771,0.16004667727375355,0.184,0.16,1
CINP,0.3097303252838639,0.1598349512378306,0.184,0.08,1
TMEM237,0.5366117303035713,0.15968809679898086,0.132,0.08,1
ZNF136,0.6196468028393238,0.15963590375652648,0.158,0.12,1
C6orf47,0.9129809171732524,0.15946255224523265,0.132,0.12,1
TM9SF4,0.5197748585501891,0.15925659980711004,0.132,0.08,1
PRPF4B,0.5571403399642816,0.15924950590016407,0.421,0.32,1
MBIP,0.7340499738155775,0.15914399770970888,0.184,0.16,1
DDB1,0.40213830693593117,0.15876945468861442,0.158,0.08,1
SUZ12,0.37541439373568386,0.15863509344893284,0.158,0.08,1
RPF2,0.8554789275616803,0.1585124425584562,0.132,0.12,1
CNPY2,0.7205220651763087,0.15846847475196557,0.421,0.36,1
MRPL44,0.6525815233175196,0.15842568167994625,0.158,0.12,1
ITGB1BP1,0.7101951158108037,0.1584107244650239,0.158,0.2,1
XRCC6,0.2963427752817915,0.1584023652530584,0.605,0.48,1
DCAF16,0.1764539484372195,0.15834666232281208,0.158,0.04,1
HADHA,0.4136387953023312,0.15814145865862067,0.211,0.12,1
RPL36,0.3138622877456689,0.1572101943364892,0.868,0.76,1
TEAD2,0.6196468028393238,0.15700270351795248,0.158,0.12,1
POLE4,0.3766304035235919,0.15694384261453656,0.105,0.04,1
BRD7,0.25233010865736216,0.15667191172327025,0.132,0.04,1
FAM104A,0.4258733894607612,0.15662428249413668,0.211,0.12,1
FAM174A,0.614741101774759,0.15611190925549434,0.289,0.24,1
SMARCA1,0.8777966344381344,0.15598081082977866,0.184,0.2,1
MLLT10,0.5366117303035713,0.15583200975014175,0.132,0.08,1
TADA3,0.40213830693593117,0.15560896204550206,0.158,0.08,1
NUDCD2,0.4045447373670656,0.15558165919188782,0.395,0.28,1
MRPL17,0.529079012063497,0.15532270920367686,0.184,0.12,1
MFHAS1,0.3606684266101123,0.1552185356752962,0.105,0.04,1
VAPB,0.5147255917622058,0.15459461323549784,0.184,0.12,1
LIN7C,0.3606684266101123,0.15448730046789544,0.105,0.04,1
PHIP,0.5169748209810903,0.15378330007360042,0.553,0.4,1
RPUSD1,0.3606684266101123,0.1536700821564567,0.105,0.04,1
LMAN1,0.5443803701031482,0.15364904601592366,0.553,0.44,1
WEE1,0.1860300017339695,0.15352674428464164,0.289,0.12,1
METTL17,0.5366117303035713,0.15349419346228815,0.132,0.08,1
SORBS2,0.3606684266101123,0.15345227979218262,0.105,0.04,1
TIFA,0.3766304035235919,0.15332746170647996,0.105,0.04,1
PHF14,0.40343160608311135,0.15331344277443404,0.579,0.48,1
ZC2HC1A,0.5121243962614267,0.1531490100077854,0.237,0.16,1
KDM5A,0.16108240719550135,0.1531437428186777,0.237,0.08,1
DDT,0.48689069420419967,0.15302378956153906,0.237,0.16,1
NGDN,0.47453036534024867,0.15300595824206714,0.237,0.16,1
PGS1,0.3766304035235919,0.15279639236770456,0.105,0.04,1
THOC1,0.25233010865736216,0.15275942765420625,0.132,0.04,1
CYP20A1,0.3766304035235919,0.15229486896807892,0.105,0.04,1
TMSB10,0.251535152610861,0.15224657360801785,0.895,0.8,1
SSBP4,0.388636493896731,0.15221787034635803,0.158,0.08,1
CTNNB1,0.7351393435251944,0.15201912332509027,0.605,0.48,1
TIMP3,0.5537186151783289,0.15186544614768516,0.132,0.08,1
SOCS4,0.2639409937400313,0.15179649908169884,0.132,0.04,1
DTNBP1,0.3451377695469553,0.15166688658117344,0.105,0.04,1
VMA21,0.9427960485623603,0.1515362161957281,0.184,0.2,1
ITSN2,0.25796313045179226,0.15140882802569194,0.184,0.08,1
NUMB,0.5197748585501891,0.15140545471445116,0.132,0.08,1
VRK1,0.3766304035235919,0.15066648127708956,0.105,0.04,1
SAAL1,0.3766304035235919,0.15052707316516853,0.105,0.04,1
CHMP1A,0.5869261436680588,0.15035447249764228,0.211,0.16,1
BACH1,0.3766304035235919,0.14960343988116112,0.105,0.04,1
MRPL22,0.3314103552170929,0.14951152469857265,0.395,0.24,1
CCDC112,0.7302510587273745,0.1493342189835697,0.105,0.08,1
AJUBA,0.9699898011234368,0.1491723146670597,0.237,0.24,1
RAP1A,0.8364655299614902,0.14904647312195984,0.132,0.12,1
CLPX,0.3368852273500034,0.1489352461616129,0.342,0.2,1
NPR1,0.40213830693593117,0.14783934042214447,0.158,0.08,1
IMPAD1,0.3606684266101123,0.14749338890411612,0.105,0.04,1
ECSIT,0.2639409937400313,0.14744059552080907,0.132,0.04,1
ZNF207,0.3102608103838383,0.14738933314699665,0.474,0.32,1
TMEM107,0.4299718527666068,0.14730397775525106,0.158,0.08,1
MRM2,0.4136387953023312,0.14720302141588026,0.211,0.12,1
COA6,0.6693118060989185,0.14707884436677182,0.158,0.12,1
PCCB,0.41591762212971173,0.1470632174929939,0.158,0.08,1
PSMD14,0.33738874108494893,0.14693095209284757,0.289,0.16,1
NLN,0.3766304035235919,0.14692489780509554,0.105,0.04,1
NDUFS6,0.5191041295707588,0.1467996386606073,0.368,0.28,1
ZNF227,0.3930209512241234,0.1465105365079611,0.105,0.04,1
TXN2,0.6661666780772926,0.14585891701478448,0.289,0.24,1
