p_val,avg_logFC,pct.1,pct.2,p_val_adj
0.01317443784661433,0.027007841567149637,0.637,0.24,1
0.013190229889624684,0.22372899614999292,0.201,0,1
0.013190229889624684,0.21556994092707868,0.201,0,1
0.013190229889624684,0.1956055092881724,0.201,0,1
0.013190231125242022,0.23343496201719371,0.201,0,1
0.013190231125242022,0.21752419839508907,0.201,0,1
0.013241785938811645,0.15537360792665733,0.555,0.2,1
0.01324742471258638,0.20367983309546098,0.276,0.04,1
0.01327390532053663,0.22009780267406076,0.277,0.04,1
0.013306291530345689,0.13711641562550114,0.425,0.12,1
0.013325404636980547,-0.003619981251217874,0.355,0.08,1
0.013369221641626312,0.23191192080190895,0.339,0.08,1
0.01337763566688893,0.20599635832348984,0.276,0.04,1
0.013393772199680373,0.1298888129501269,0.489,0.16,1
0.01341910742484111,0.30563136552031755,0.391,0.12,1
0.013424649196543847,0.217386642617182,0.527,0.2,1
0.013472327003536537,0.35359457669621686,0.397,0.12,1
0.013479411861622811,0.05832948660068421,0.353,0.08,1
0.013480935339709635,0.14832497625123364,0.479,0.16,1
0.0135615690145882,0.2669665039451031,0.2,0,1
0.0135615690145882,0.24609603782504688,0.2,0,1
0.013561570282499503,0.2474942937075748,0.2,0,1
0.013561570282499503,0.2299851677752909,0.2,0,1
0.013561570282499503,0.20900625319286806,0.2,0,1
0.013561570282499503,0.19765427678256794,0.2,0,1
0.013636701083242563,0.2133851183294051,0.805,0.32,1
0.013667947887959327,0.05629435994390264,0.277,0.04,1
0.013683112520723755,0.19441110710706286,0.347,0.08,1
0.01368830618339516,0.030912560370536912,0.429,0.12,1
0.0136977400044137,0.2187339899514354,0.339,0.08,1
0.013712361817685202,0.08002511079882946,0.277,0.04,1
0.013728943230047023,0.18670848009315788,0.623,0.24,1
0.013730404714132878,0.19977723512918302,0.276,0.04,1
0.013779925059918286,0.21193627265959977,0.272,0.04,1
0.013942671295229556,0.24851286798412614,0.199,0,1
0.013942671295229556,0.24084744157447194,0.199,0,1
0.013942671295229556,0.22398370899783443,0.199,0,1
0.013942671295229556,0.2037255872261476,0.199,0,1
0.013942671295229556,0.19560203044228122,0.199,0,1
0.013942672596226632,0.23391977101186473,0.199,0,1
0.013942672596226632,0.22838586894027244,0.199,0,1
0.013942672596226632,0.22824081308196517,0.199,0,1
0.013942672596226632,0.22700678228023025,0.199,0,1
0.013942672596226632,0.22164777333696092,0.199,0,1
0.013942672596226632,0.22073284685395678,0.199,0,1
0.013942672596226632,0.21843826562387328,0.199,0,1
0.013942672596226632,0.21711261148962405,0.199,0,1
0.013942672596226632,0.2167610360105966,0.199,0,1
0.013942672596226632,0.20697732888442888,0.199,0,1
0.013945851089755535,0.11373217830567917,0.413,0.12,1
0.013955034309937615,0.15040118887456927,0.276,0.04,1
0.013955034309937615,0.1428183578313325,0.276,0.04,1
0.013977679249394458,0.17133249310708018,0.337,0.08,1
0.014020043929062987,0.1986167136212584,0.337,0.08,1
0.014075912736600391,0.2480539203156752,0.265,0.04,1
0.014080075480731378,-0.1164067268854303,0.429,0.12,1
0.01408726498265668,0.2533385864901902,0.264,0.04,1
0.014133012232443508,0.24389429031208587,0.345,0.08,1
0.014154472681018453,0.24234652037581572,0.76,0.36,1
0.014157070458664314,-0.4074497649184734,0.86,0.8,1
0.014218700784893075,-0.5106287513539203,0.828,0.76,1
0.014270369883957747,0.22265123426135508,0.415,0.12,1
0.014272539832134635,0.11977686161210022,0.556,0.2,1
0.014293798911042061,0.20178594580135228,0.275,0.04,1
0.014300056458341119,-0.012075867291545528,0.613,0.24,1
0.014333777380489155,0.21745573781405805,0.197,0,1
0.014333777380489155,0.21246439755917426,0.197,0,1
0.014333777380489155,0.19553630088950344,0.197,0,1
0.014333778715382378,0.2598605914726198,0.197,0,1
0.014333778715382378,0.23460937722342992,0.197,0,1
0.014333778715382378,0.2258551088397155,0.197,0,1
0.014333778715382378,0.22302422840887062,0.197,0,1
0.014333778715382378,0.21768674601878488,0.197,0,1
0.014333778715382378,0.20464167867875993,0.197,0,1
0.014342827187425555,0.2458524986048376,0.267,0.04,1
0.014403474389342726,0.01625442775079111,0.425,0.12,1
0.014422484933874732,0.27722833502732813,1,1,1
0.014456517786758475,0.10380880089343636,0.5,0.16,1
0.014480043977667703,0.036758650540514304,0.275,0.04,1
0.014509773592093909,0.08266188700477928,0.351,0.08,1
0.014513700764036429,0.05865260794006455,0.579,0.2,1
0.014549484250896791,0.1952158559412226,0.412,0.12,1
0.014559521348065565,0.22874109202365422,0.792,0.36,1
0.014563936210783973,-0.641584779311525,0.773,0.64,1
0.014623533666832477,0.18014265270468371,0.475,0.16,1
0.014644877421131951,0.21438871787892394,0.397,0.12,1
0.01469467602858742,0.1812484163595113,0.34,0.08,1
0.014735133591086066,0.25945749600831763,0.196,0,1
0.014735133591086066,0.24805878036417486,0.196,0,1
0.014735133591086066,0.24013262330896382,0.196,0,1
0.014735133591086066,0.23278429880744464,0.196,0,1
0.014735133591086066,0.21628368621145083,0.196,0,1
0.014735133591086066,0.21363445164142936,0.196,0,1
0.014735133591086066,0.1915411704001498,0.196,0,1
0.014735134960704856,0.23750991273880592,0.196,0,1
0.014735134960704856,0.22925520235708133,0.196,0,1
0.014735134960704856,0.22174035983724436,0.196,0,1
0.014735134960704856,0.19533776924568455,0.196,0,1
0.0147399649252047,0.21184510193883394,0.269,0.04,1
0.014754119145672701,0.11333297346435556,0.621,0.24,1
0.014780689937762612,-0.3519146809815835,0.053,0.16,1
0.01483065276618731,0.12618927892914253,0.273,0.04,1
0.014900466140257829,0.22715724354225525,0.268,0.04,1
0.014944411447824598,0.21733260121250786,0.944,0.68,1
0.014967602004584763,0.16344776915804074,0.336,0.08,1
0.014979571179275585,0.20367812261749546,0.404,0.12,1
0.01498817812191374,0.13344345846508654,0.8,0.36,1
0.015058650397955769,0.14996594188547535,0.415,0.12,1
0.015146990649402082,0.20645036667264982,0.195,0,1
0.015146992054595295,0.22017299446781222,0.195,0,1
0.015146993459788552,0.21638613031012202,0.195,0,1
0.015146993459788552,0.21630904739403017,0.195,0,1
0.015146993459788552,0.21056783020306627,0.195,0,1
0.015146993459788552,0.19802925091097023,0.195,0,1
0.01514758158604916,0.11456459768740207,0.347,0.08,1
0.015163978594372012,0.1301966996725445,0.343,0.08,1
0.01523812602391763,0.15147594284109753,0.272,0.04,1
0.015304196012862314,-0.7781581565195466,0.728,0.64,1
0.015356479916683615,0.22978095054651693,0.997,0.96,1
0.015419879058561788,0.11554011012711224,0.347,0.08,1
0.015477461447335738,0.2030637173271092,0.4,0.12,1
0.015483057310290777,0.19734196331051268,0.412,0.12,1
0.01551233990636455,-0.062131491104889025,0.489,0.16,1
0.015537902586517124,-0.4457102391684525,0.053,0.16,1
0.015569612285777704,0.3139240361950392,0.193,0,1
0.015569612285777704,0.2305433591326773,0.193,0,1
0.015569612285777704,0.22825997107128063,0.193,0,1
0.015569612285777704,0.22763437831137082,0.193,0,1
0.015569612285777704,0.22641556435632887,0.193,0,1
0.015569612285777704,0.22290319421677157,0.193,0,1
0.015569612285777704,0.2128094454498255,0.193,0,1
0.015569612285777704,0.211681908862771,0.193,0,1
0.015569612285777704,0.18895999247524864,0.193,0,1
0.015569612285777704,0.18234980450721353,0.193,0,1
0.015573231837253784,0.12673237464553294,0.476,0.16,1
0.015574348362485438,0.22341269185998283,0.269,0.04,1
0.015624699205408977,0.19639742503441832,0.269,0.04,1
0.015647671315221396,0.1365239080748598,0.629,0.24,1
0.015655940471369242,0.12986939345149523,0.271,0.04,1
0.015655940471369242,0.12171104663521568,0.271,0.04,1
0.01566394040834008,0.23607040209176133,0.593,0.24,1
0.015681854337451236,0.24061399733263866,0.26,0.04,1
0.01572080246502012,0.21795122283908905,0.329,0.08,1
0.01572162553204138,0.2286380854052953,0.743,0.32,1
0.015761367096919804,0.26980912892408737,0.325,0.08,1
0.015851380593906558,-0.8106237207487093,0.333,0.44,1
0.015862777185754014,1.0488046304102618,0.463,0.2,1
0.01593398380756278,0.08689129725027417,0.42,0.12,1
0.015948949693578057,0.20761556013309268,0.264,0.04,1
0.015969950751739993,0.17755428720392769,0.468,0.16,1
0.015981182578244903,0.1536959478783437,0.269,0.04,1
0.016003254120828165,0.31638410474229467,0.192,0,1
0.016003254120828165,0.2282145828768311,0.192,0,1
0.016003254120828165,0.22416811105325005,0.192,0,1
0.01600325559979731,0.22205510225131836,0.192,0,1
0.01600325559979731,0.2099019958417143,0.192,0,1
0.01600325559979731,0.20548462521492256,0.192,0,1
0.01600325559979731,0.20152457583237335,0.192,0,1
0.01600325559979731,0.20127731511643246,0.192,0,1
0.01600325559979731,0.19180711885849336,0.192,0,1
0.016032689334258176,0.11613844042777735,0.269,0.04,1
0.016150502085306405,0.14913561227946293,0.333,0.08,1
0.016157606079575285,0.10290519617764055,0.419,0.12,1
0.01620790665489718,0.17331389317703508,0.268,0.04,1
0.016225318742064482,0.23426945319535286,0.263,0.04,1
0.0162357066030027,0.1580648508263911,0.837,0.44,1
0.016242184904325555,0.1693448529494308,1,1,1
0.016284417851232542,0.15025721887683186,0.343,0.08,1
0.016324923726230595,0.14656390379116818,0.409,0.12,1
0.01636039720743433,0.2357433611398651,0.26,0.04,1
0.0163650698149367,0.1523107949167227,0.268,0.04,1
0.016399198561002266,0.2325509949975637,0.261,0.04,1
0.016448192280036373,0.22910142783352552,0.191,0,1
0.016448192280036373,0.20387211538465067,0.191,0,1
0.016448193797248243,0.2220731330415737,0.191,0,1
0.016448193797248243,0.2138790314885995,0.191,0,1
0.016448193797248243,0.2135284979931251,0.191,0,1
0.016448193797248243,0.20055701463585007,0.191,0,1
0.016448193797248243,0.20028566962746916,0.191,0,1
0.016454510326239544,0.24880618881954997,0.391,0.12,1
0.01646066874881724,0.18264161911510204,0.331,0.08,1
0.016523570313232174,0.13835760027443603,0.268,0.04,1
0.016523570313232174,0.13138885469776207,0.268,0.04,1
0.01652679575199531,0.02178440573075907,0.343,0.08,1
0.01654337810722876,0.17661682000766651,0.267,0.04,1
0.016576700276205763,0.08263037381381705,0.268,0.04,1
0.016591182178677416,0.2123018159118023,0.535,0.2,1
0.01659715787390747,0.2365486385664355,0.263,0.04,1
0.016598345608047314,0.06495704015186332,0.471,0.16,1
0.01674912835163073,-0.018004498318443196,0.607,0.24,1
0.016784183440362355,0.33982891006120924,0.391,0.12,1
0.01680059026635298,0.08946215647971545,0.675,0.28,1
0.016803021123529074,0.20017432333774732,0.865,0.44,1
0.01683087188346687,0.27014518691867645,0.256,0.04,1
0.016851261729072642,0.17491209956077974,0.34,0.08,1
0.01690470210171234,0.31740618104127244,0.189,0,1
0.01690470210171234,0.19119057488805688,0.189,0,1
0.01690470365809855,0.23070792426521788,0.189,0,1
0.01690470365809855,0.22488280771045774,0.189,0,1
0.01690470365809855,0.2191459585284195,0.189,0,1
0.01690470365809855,0.20514139460569794,0.189,0,1
0.01690470365809855,0.19940540077954266,0.189,0,1
0.01690470365809855,0.19395294049301778,0.189,0,1
0.016931981348548363,0.16363535306879085,0.669,0.28,1
0.016951504328047286,0.11519767778649936,0.729,0.32,1
0.0170136219103842,0.19891701710774146,0.396,0.12,1
0.017066394650790365,-0.4918671678645927,0.743,0.68,1
0.01710508078028424,-0.667674395186898,0.472,0.52,1
0.017153191574555356,-0.6554067469063116,0.181,0.32,1
0.01717840810138229,0.20606449669239862,0.392,0.12,1
0.017252026739620605,0.1942141022142764,0.263,0.04,1
0.017262835519328595,0.11091285403539364,0.481,0.16,1
0.017324208540214586,0.1550504457420794,0.265,0.04,1
0.017324209758965044,0.15030305437727895,0.265,0.04,1
0.017324209758965044,0.11313528295212025,0.265,0.04,1
0.017357874734175986,0.11370786421139012,0.491,0.16,1
0.01737306690479476,0.2087698192418974,0.188,0,1
0.01737306690479476,0.20208980287906736,0.188,0,1
0.01737306690479476,0.20159000097355828,0.188,0,1
0.01737306690479476,0.19897605153321488,0.188,0,1
0.017373068501308864,0.24769371174374638,0.188,0,1
0.017373068501308864,0.21126497316593168,0.188,0,1
0.017373068501308864,0.19683976703283884,0.188,0,1
0.017373068501308864,0.1955066811904634,0.188,0,1
0.017373068501308864,0.1908303684202327,0.188,0,1
0.017373068501308864,0.18661813914129272,0.188,0,1
0.017373068501308864,0.1851415079406853,0.188,0,1
0.017373068501308864,0.18161501906359562,0.188,0,1
0.017397029763934094,-0.1486305364150573,0.496,0.16,1
0.017403163774828038,0.044068900585611415,0.483,0.16,1
0.01743553166368181,0.13842652157489116,0.265,0.04,1
0.017491429297721885,0.14080340494044266,0.265,0.04,1
0.017523815410979044,0.24435332641095642,0.679,0.28,1
0.01755691164266127,0.22232692539236176,0.256,0.04,1
0.01760484891934391,-0.07706743797284071,0.397,0.12,1
0.0176095719077498,0.1681550408871163,0.471,0.16,1
0.017655669220680997,0.16814646872669828,0.333,0.08,1
0.017658211256855953,0.04409273571557115,0.415,0.12,1
0.01766824412536825,0.07379000785491074,0.565,0.2,1
0.017673265347825255,0.004666855530975456,0.775,0.36,1
0.01768107521096399,0.18543296695283557,0.264,0.04,1
0.017701898212025696,0.20714817949707842,0.932,0.56,1
0.017737763421629128,0.1514722218351609,0.264,0.04,1
0.017757439742406563,0.032739402542293405,0.339,0.08,1
0.017762343597426837,0.2240185675083267,0.321,0.08,1
0.01780564614604968,0.06597578094741297,0.687,0.28,1
0.017853576705917498,0.24925908204197222,0.187,0,1
0.017853576705917498,0.22685380414918196,0.187,0,1
0.017853576705917498,0.1969898075869158,0.187,0,1
0.017853576705917498,0.18174890127581625,0.187,0,1
0.017853576705917498,0.1732646384712835,0.187,0,1
0.017853578343535483,0.21850621541526732,0.187,0,1
0.017853578343535483,0.2149293293265841,0.187,0,1
0.017853578343535483,0.20327020463380666,0.187,0,1
0.017853578343535483,0.19906333405012003,0.187,0,1
0.017853578343535483,0.19415019090313654,0.187,0,1
0.017853578343535483,0.1936941878178814,0.187,0,1
0.017869841807086534,0.22469648946879367,0.259,0.04,1
0.01791451525053826,0.13749617784840223,0.339,0.08,1
0.017966110807008898,0.06908690558223907,0.264,0.04,1
0.017966112062675836,-0.008546915637715369,0.264,0.04,1
0.018073123869249936,0.08624182265599417,0.401,0.12,1
0.0180869698439965,-0.25849603724310743,0.033,0.12,1
0.01809054859017723,0.20847319157002042,0.335,0.08,1
0.018157162156708137,0.1682185544820854,0.48,0.16,1
0.01816037865860664,0.15301430532531843,0.263,0.04,1
0.01818889632232639,0.21453554395260033,0.756,0.36,1
0.018232313070602867,0.01832832239164095,0.339,0.08,1
0.018238978606591887,0.18074527514985905,0.261,0.04,1
0.018252203630412293,-0.5070461940139803,0.828,0.68,1
0.018262675965221707,0.19595789754210938,0.331,0.08,1
0.01826774920994618,0.17539901235397953,0.327,0.08,1
0.018274868614059348,0.11638424655031698,0.337,0.08,1
0.018276815778720652,0.1569053177957724,0.263,0.04,1
0.018276817054597792,0.14219507915268403,0.263,0.04,1
0.01834652670281983,0.19963505539667753,0.185,0,1
0.01834652838254066,0.22932752978610416,0.185,0,1
0.01834652838254066,0.1981896221042582,0.185,0,1
0.018346530062261557,0.21887684086284132,0.185,0,1
0.018346530062261557,0.1942571782718233,0.185,0,1
0.018346530062261557,0.18832522740604954,0.185,0,1
0.01837033608004655,0.042688708452255586,0.572,0.2,1
0.01840105404208566,0.1500194529951535,0.481,0.16,1
0.0184469121140371,-0.09594202636961041,0.339,0.08,1
0.018460696667126845,0.008336990692465684,0.397,0.12,1
0.018505896067287805,0.0871644691700314,0.413,0.12,1
0.018525953391961725,0.08704607996728181,0.471,0.16,1
0.018587630304584365,0.07329371257872508,0.56,0.2,1
0.01859865920886056,-0.013094712657646279,0.337,0.08,1
0.018650856087228034,0.13716730595548832,0.551,0.2,1
0.018658681822810545,0.06826627626233334,0.412,0.12,1
0.018673225579173443,0.07314355360489921,0.545,0.2,1
0.018707696765369982,0.011276705819700639,0.337,0.08,1
0.018711312115572858,0.14220464840642089,0.261,0.04,1
0.018781715233367392,-0.07804797764265381,0.473,0.16,1
0.018831056093371608,0.14803591169636673,0.261,0.04,1
0.018852225840666613,0.17881054681642988,0.184,0,1
0.018852227563513006,0.2166525722853933,0.184,0,1
0.018852227563513006,0.20936483310404794,0.184,0,1
0.018852227563513006,0.1978575905951096,0.184,0,1
0.018852227563513006,0.19392932247459602,0.184,0,1
0.018852227563513006,0.19139056535652127,0.184,0,1
0.018852227563513006,0.18300671652432912,0.184,0,1
0.018865566783719947,-0.11441227816006477,0.413,0.12,1
0.018872306015025198,0.02101937093440409,0.337,0.08,1
0.018970433105873222,0.17367095466673077,0.607,0.24,1
0.018985139498666596,0.14632213659244375,0.475,0.16,1
0.019057843276214043,0.18011129487982203,1,1,1
0.019063580792711112,0.15759066280619483,0.393,0.12,1
0.01906396630900645,0.12805434258535425,0.405,0.12,1
0.019133821214257437,0.14347225533797725,0.684,0.28,1
0.019169169172530656,0.18699717512606528,0.865,0.48,1
0.019231520421722707,0.17815416235643428,0.472,0.16,1
0.01927753589198655,0.1194904611961064,0.549,0.2,1
0.0192778087407243,-0.5032318139813954,0.827,0.68,1
0.0192934246607802,-0.041336632463177425,0.489,0.16,1
0.019293880540424562,0.21020427174144873,0.255,0.04,1
0.019316993201751655,0.1864391859124876,0.516,0.2,1
0.01933358165460893,0.020665510453376612,0.472,0.16,1
0.019338353754808822,0.15761696719318302,0.395,0.12,1
0.019339215924853877,0.12456801491245706,0.26,0.04,1
0.019339219939995225,0.1511945205695322,0.26,0.04,1
0.019360597939713786,0.1722639956552778,0.259,0.04,1
0.01937098018730451,0.20086701679310254,0.183,0,1
0.01937098018730451,0.19358800074545773,0.183,0,1
0.01937098018730451,0.18589962647577313,0.183,0,1
0.01937098195432316,0.2354047407363933,0.183,0,1
0.01937098195432316,0.22529006410256677,0.183,0,1
0.01937098195432316,0.2216552241585329,0.183,0,1
0.01937098195432316,0.2153684000222188,0.183,0,1
0.01937098195432316,0.20835239927271493,0.183,0,1
0.01937098195432316,0.20502019211077288,0.183,0,1
0.01937098195432316,0.20335350732387106,0.183,0,1
0.01937098195432316,0.1949311369224433,0.183,0,1
0.01937098195432316,0.1945216655296737,0.183,0,1
0.01937098195432316,0.19289535991807139,0.183,0,1
0.01937098195432316,0.1894189454148414,0.183,0,1
0.01937098195432316,0.18749561485471122,0.183,0,1
0.01937098195432316,0.18291816253625678,0.183,0,1
0.01939178878271738,0.23916756278369383,0.381,0.12,1
0.01939535686965429,0.14884804335017526,0.333,0.08,1
0.01940086905939518,0.11589963435562475,0.26,0.04,1
0.019422420260473725,0.18663416265342342,0.259,0.04,1
0.01943230481527546,0.28856957195853816,1,1,1
0.019445858586308425,-0.018498252965634898,0.489,0.16,1
0.019456675769576572,-0.052892554026994665,0.635,0.24,1
0.019508898709386813,0.10975731765983487,0.333,0.08,1
0.01956984559314654,0.18553452835016296,0.32,0.08,1
0.019608935508738184,0.16457224431201528,0.259,0.04,1
0.019671456683972,0.1830994166871605,0.259,0.04,1
0.01967687452563881,0.21698114009791988,0.316,0.08,1
0.019680298445298477,0.10933965663178763,0.333,0.08,1
0.019685972893539832,0.21421712094563494,0.253,0.04,1
0.019688008612986394,0.07137887572890073,0.4,0.12,1
0.019703638074515507,-0.7981942922195168,0.385,0.48,1
0.019795294245449232,0.11377022077102056,0.333,0.08,1
0.019797017398795625,0.16936154088965907,0.259,0.04,1
0.019805833813143436,0.014049517496754982,0.403,0.12,1
0.019807415635182367,-0.02601794869100399,0.335,0.08,1
0.019840070957591677,0.1102286143087644,0.397,0.12,1
0.01987312642469547,-0.14122582183539606,0.411,0.12,1
0.01988117764719691,0.06099402646458979,0.395,0.12,1
0.019903109907854794,0.20690462646369828,0.181,0,1
0.019903109907854794,0.20061781499640194,0.181,0,1
0.0199031117201172,0.23693768179718358,0.181,0,1
0.0199031117201172,0.23627008749946357,0.181,0,1
0.0199031117201172,0.20970452857184071,0.181,0,1
0.0199031117201172,0.207314646188148,0.181,0,1
0.0199031117201172,0.20176474360345195,0.181,0,1
0.0199031117201172,0.19784547194434898,0.181,0,1
0.0199031117201172,0.19586775576093104,0.181,0,1
0.0199031117201172,0.19504823229254667,0.181,0,1
0.0199031117201172,0.18453326405799914,0.181,0,1
0.0199031117201172,0.17262479778883025,0.181,0,1
0.019923275957585633,0.0646950323399118,0.259,0.04,1
0.019986667054165363,0.015798024970864966,0.259,0.04,1
0.020061724725781705,-0.004658229358314725,0.616,0.24,1
0.020070170531929617,0.0709040706253744,0.487,0.16,1
0.020164946568840818,0.2161957362596014,0.381,0.12,1
0.020214355656247553,0.21483615280087165,0.252,0.04,1
0.02023615302313715,0.19517939350980595,0.447,0.16,1
0.02027325049992959,0.2197030818734378,0.981,0.88,1
0.020291149713719935,0.1589345635542596,0.325,0.08,1
0.020329224446654633,0.12142237018730614,0.257,0.04,1
0.020334303371897778,0.15724058298637925,0.32,0.08,1
0.020365399036627256,-0.5644808277334422,0.635,0.6,1
0.020366592631443962,0.07958332597287027,0.332,0.08,1
0.020393863493331152,0.12426897032855971,0.257,0.04,1
0.020404658610446318,0.10684684768677533,0.4,0.12,1
0.02041445744128903,0.07430219228506502,0.321,0.08,1
0.02042047656695771,0.02973911928569445,0.407,0.12,1
0.02042583668619602,0.07161591781882265,0.332,0.08,1
0.020448941048592663,0.19764589778392425,0.18,0,1
0.020448942907195785,0.23046207188852869,0.18,0,1
0.020448942907195785,0.20272966814449087,0.18,0,1
0.020448942907195785,0.18392052560523897,0.18,0,1
0.020493397001035443,0.3267470516903338,0.808,0.4,1
0.02051940933611904,0.2070915489189304,0.448,0.16,1
0.02051958573150135,-0.3477091758107296,0.899,0.76,1
0.020523679599246697,0.1243900581408719,0.257,0.04,1
0.02057639043921431,0.11667163467619102,0.621,0.24,1
0.020577210663478323,0.15984433813024007,0.329,0.08,1
0.020584754678092444,0.17122990355622597,0.468,0.16,1
0.02063883387633715,0.1309458535136342,0.601,0.24,1
0.020666666676217645,0.004262367300293446,0.327,0.08,1
0.020711202386707456,0.07942913342499514,0.331,0.08,1
0.02076814287071879,0.16265105612971298,0.46,0.16,1
0.02076950180600747,0.1984040297329836,0.445,0.16,1
0.020789886374998255,0.028897498631045515,0.397,0.12,1
0.020808565353695938,0.15690430744111653,0.256,0.04,1
0.020808569631337107,0.0989607579242952,0.256,0.04,1
0.02083955892286332,0.2501751308703126,0.856,0.4,1
0.020857720376788416,0.1700651734824907,0.319,0.08,1
0.020898335254927423,0.1653949224189475,0.396,0.12,1
0.020958619938678476,0.20322701934758422,0.317,0.08,1
0.021007391670708666,0.08903638041787298,0.256,0.04,1
0.021008803592304937,0.1901031116993244,0.179,0,1
0.021008809310504674,0.2333953195108914,0.179,0,1
0.021008809310504674,0.2156074301977955,0.179,0,1
0.021008809310504674,0.19810637568342587,0.179,0,1
0.021008809310504674,0.19285999501674553,0.179,0,1
0.021008809310504674,0.17881801442157785,0.179,0,1
0.021008809310504674,0.1624827966750746,0.179,0,1
0.02101370235163203,0.06169173465128869,0.331,0.08,1
0.021047448252445467,0.21689462138671775,0.312,0.08,1
0.02107403205999658,0.04899591197435532,0.256,0.04,1
0.021122108226321865,0.1136442908463659,0.329,0.08,1
0.021138389065996712,0.20835269720026908,0.252,0.04,1
0.02118361200138648,-0.30487231152660454,0.941,0.88,1
0.021260138802998662,0.08525443686169176,0.481,0.16,1
0.021298295995266118,0.15105554553720577,0.255,0.04,1
0.021381780524028008,0.013584405941128808,0.331,0.08,1
0.021477206930990308,0.18566060791093195,0.252,0.04,1
0.021501573287778804,0.13048865529072354,0.255,0.04,1
0.021583052666887217,0.19656108122602595,0.177,0,1
0.021583052666887217,0.18743265699022724,0.177,0,1
0.021583052666887217,0.18217994810998606,0.177,0,1
0.021600009586022616,-0.6622097560050859,0.563,0.56,1
0.021638025621287957,0.1347376039111866,0.255,0.04,1
0.021776103377517536,0.12302719894388553,0.327,0.08,1
0.021798611531217413,0.15601471496845726,0.253,0.04,1
0.02200643406545788,0.11890333968487268,0.253,0.04,1
0.02200643406545788,0.11440912653382415,0.253,0.04,1
0.022033733678187128,0.17721534033940511,0.599,0.24,1
0.022145938106625514,0.1112698997001128,0.253,0.04,1
0.022169052130403953,0.18666837111874152,0.252,0.04,1
0.022172020849553862,0.19559449973721205,0.176,0,1
0.02217202285402354,0.17143661386001705,0.176,0,1
0.02219855292003592,0.13839981776412838,0.32,0.08,1
0.022211435419282832,0.18281926437633483,0.249,0.04,1
0.022225267845208656,0.13652409458283593,0.449,0.16,1
0.02224293844052492,0.15486267110849508,0.319,0.08,1
0.022279499916634953,-0.21360906751409373,0.035,0.12,1
0.02230018845011098,0.022701756595749967,0.328,0.08,1
0.02238034849829546,0.18013703220181773,0.252,0.04,1
0.022394708326487413,0.016939582414171317,0.316,0.08,1
0.022479311284746735,0.08813361965704153,0.327,0.08,1
0.02250933895444419,0.2165088496068267,0.243,0.04,1
0.022558323139417927,0.13002250455700248,0.577,0.24,1
0.022558608929274644,-0.05014864340548064,0.328,0.08,1
0.0225853707825291,0.2202273343479526,0.312,0.08,1
0.022593396668115693,0.17233664178027422,0.252,0.04,1
0.022603404989686715,0.08293559132967954,0.612,0.24,1
0.02261643115480665,0.17535778237607164,0.251,0.04,1
0.022664801317679714,0.14148591917609046,0.252,0.04,1
0.02273640353355819,0.12822148080674478,0.252,0.04,1
0.022776076039808062,0.20425150036983755,0.175,0,1
0.022776076039808062,0.1850598638345565,0.175,0,1
0.022776076039808062,0.1824537968364023,0.175,0,1
0.022776076039808062,0.18219858999987062,0.175,0,1
0.022776078095272555,0.21011860157519385,0.175,0,1
0.022776078095272555,0.20314335860774424,0.175,0,1
0.022776078095272555,0.19527823905704617,0.175,0,1
0.022776078095272555,0.19508351089359957,0.175,0,1
0.022776078095272555,0.19265281556038613,0.175,0,1
0.022776078095272555,0.1926147203605567,0.175,0,1
0.022776078095272555,0.18785955460504017,0.175,0,1
0.022776078095272555,0.18604039393661367,0.175,0,1
0.022776078095272555,0.17622610384271245,0.175,0,1
0.022799427143624935,0.10568207818926062,0.395,0.12,1
0.02285590991490322,0.1294569540216671,0.316,0.08,1
0.02287113648870276,0.06444313702916404,0.327,0.08,1
0.02291141511962659,0.07846502030810737,0.392,0.12,1
0.02297141054801867,0.2227349615881968,0.308,0.08,1
0.02300305683100851,-0.09116533008842032,0.327,0.08,1
0.02300867436855294,-0.5131917631458276,0.776,0.68,1
0.02301093961160334,0.17128475566827894,0.38,0.12,1
0.023057174050444187,0.17366224218125825,0.385,0.12,1
0.023066934221487926,0.155313909650919,0.387,0.12,1
0.023076541892251255,0.223207299365138,0.244,0.04,1
0.023120737754042747,-0.0012482762056463814,0.325,0.08,1
0.023121842184178145,0.13106180541263998,0.251,0.04,1
0.023173603686147952,-0.5706030058957388,0.855,0.72,1
0.02326803491117806,0.12887930643425063,0.251,0.04,1
0.02326803491117806,0.09671714033379819,0.251,0.04,1
0.023318710816284793,0.2280670161748971,0.373,0.12,1
0.023341430168249976,0.1475704112553296,0.251,0.04,1
0.02335043236319238,0.16426560024085368,0.528,0.2,1
0.023355801149524038,0.1477257718942887,0.323,0.08,1
0.023395583062948047,0.198336516346604,0.173,0,1
0.023395583062948047,0.1886310103105037,0.173,0,1
0.02339558517064093,0.20295512618011896,0.173,0,1
0.02339558517064093,0.1950133406696213,0.173,0,1
0.02339558517064093,0.1789429093006253,0.173,0,1
0.02339558517064093,0.17717689977829557,0.173,0,1
0.02339558517064093,0.17079935288925815,0.173,0,1
0.02339558517064093,0.16794514244539993,0.173,0,1
0.02339558517064093,0.16451404980456288,0.173,0,1
0.02340394965206068,0.2179040737190378,0.241,0.04,1
0.0234150263165809,0.04376846345966856,0.251,0.04,1
0.023415027889949206,0.04738426863932313,0.251,0.04,1
